sc_gid,res_gids,gen_gids,gid_counts,n_gids,mean_cf,mean_lcoe,mean_res,capacity,area_sq_km,latitude,longitude,country,state,county,elevation,timezone,nlcd_aea_90,flood_aea_90,zoning_aea_90,sc_point_gid,sc_row_ind,sc_col_ind,res_class,voltage,category,ac_cap,trans_gids,trans_line_gid,trans_geometry,dist_mi,trans_cap_cost,lcot,total_lcoe
1115,"[484104, 485738]","[2091, 2144]","[287.0, 155.0]",442,20.2,41.27497482299805,4.813896179199219,114.5664,3.5802,40.25400161743164,-104.96800231933594,United States,Colorado,Weld,1520.800048828125,-7,"{""29.0"": 1.0, ""48.0"": 1.0, ""49.0"": 2.0, ""56.0"": 1.0, ""57.0"": 1.0, ""58.0"": 1.0, ""59.0"": 2.0, ""62.0"": 1.0, ""66.0"": 3.0, ""67.0"": 3.0, ""68.0"": 2.0, ""69.0"": 3.0, ""70.0"": 1.0, ""71.0"": 9.0, ""72.0"": 6.0, ""73.0"": 4.0, ""74.0"": 7.0, ""75.0"": 9.0, ""76.0"": 8.0, ""77.0"": 3.0, ""78.0"": 16.0, ""79.0"": 9.0, ""80.0"": 7.0, ""81.0"": 18.0, ""82.0"": 304.0, ""83.0"": 4.0, ""84.0"": 2.0, ""85.0"": 2.0, ""86.0"": 6.0, ""88.0"": 1.0, ""91.0"": 1.0, ""92.0"": 1.0, ""93.0"": 2.0, ""94.0"": 1.0}",,"{""1.0"": 319.0, ""3.0"": 9.0, ""5.0"": 4.0, ""6.0"": 17.0, ""8.0"": 12.0, ""10.0"": 81.0}",4538,24,122,0,13.2,TransLine,9999,,30482,"LINESTRING (961689.7053850614 408274.0130211698, 961698.676862846 408275.9177529025, 961768.0125581622 408290.6852145237)",1.4389782771614972,19276.73334235121,0.6863072118181004,41.96128203481615
1116,"[485738, 486459]","[2144, 2163]","[576.0, 37.0]",613,20.2,41.315818786621094,4.810844898223877,158.8896,4.9653,40.25400161743164,-104.93399810791016,United States,Colorado,Weld,1495.344970703125,-7,"{""13.0"": 1.0, ""15.0"": 1.0, ""16.0"": 1.0, ""17.0"": 1.0, ""19.0"": 1.0, ""21.0"": 1.0, ""26.0"": 1.0, ""28.0"": 1.0, ""33.0"": 1.0, ""44.0"": 1.0, ""47.0"": 1.0, ""50.0"": 1.0, ""53.0"": 2.0, ""56.0"": 1.0, ""58.0"": 1.0, ""60.0"": 1.0, ""61.0"": 1.0, ""62.0"": 3.0, ""65.0"": 1.0, ""67.0"": 2.0, ""68.0"": 3.0, ""69.0"": 3.0, ""70.0"": 3.0, ""71.0"": 23.0, ""72.0"": 10.0, ""73.0"": 6.0, ""74.0"": 4.0, ""75.0"": 9.0, ""76.0"": 10.0, ""77.0"": 5.0, ""78.0"": 8.0, ""79.0"": 7.0, ""80.0"": 16.0, ""81.0"": 23.0, ""82.0"": 417.0, ""83.0"": 11.0, ""84.0"": 4.0, ""85.0"": 4.0, ""86.0"": 8.0, ""87.0"": 3.0, ""88.0"": 1.0, ""89.0"": 3.0, ""91.0"": 3.0, ""92.0"": 3.0, ""93.0"": 1.0, ""94.0"": 1.0}",,"{""1.0"": 613.0}",4539,24,123,0,13.2,TransLine,9999,,230465,"LINESTRING (962604.2470404521 408227.6347349769, 962685.930666692 408145.2102172028, 962743.6515937493 408145.2706602882, 962744.0342950104 408156.1861261574, 962748.2033799476 408159.4380770409)",0.607506889361253,16227.727763287714,0.5777537487513491,41.893572535372435
1117,[486459],[2163],[581.0],581,20.2,41.19812393188477,4.824000358581543,150.5952,4.7061,40.25400161743164,-104.9000015258789,United States,Colorado,Weld,1484.25,-7,"{""29.0"": 1.0, ""35.0"": 1.0, ""37.0"": 1.0, ""38.0"": 1.0, ""44.0"": 1.0, ""50.0"": 1.0, ""55.0"": 1.0, ""59.0"": 1.0, ""60.0"": 2.0, ""61.0"": 1.0, ""63.0"": 3.0, ""65.0"": 1.0, ""66.0"": 2.0, ""68.0"": 2.0, ""69.0"": 1.0, ""70.0"": 3.0, ""71.0"": 8.0, ""72.0"": 19.0, ""73.0"": 6.0, ""74.0"": 3.0, ""75.0"": 9.0, ""76.0"": 13.0, ""77.0"": 11.0, ""78.0"": 11.0, ""79.0"": 12.0, ""80.0"": 10.0, ""81.0"": 20.0, ""82.0"": 394.0, ""83.0"": 3.0, ""84.0"": 4.0, ""85.0"": 5.0, ""86.0"": 6.0, ""87.0"": 3.0, ""88.0"": 5.0, ""89.0"": 7.0, ""91.0"": 3.0, ""92.0"": 3.0, ""94.0"": 3.0}","{""1.0"": 81.0}","{""1.0"": 574.0, ""3.0"": 1.0, ""4.0"": 6.0}",4540,24,124,0,13.2,TransLine,9999,,230530,"LINESTRING (963444.4928790787 408153.1555485906, 963466.8818567519 408152.3655281612, 964152.1174649807 408143.3297360862, 964157.3386906753 408143.2394527068, 964157.2988586817 408147.4889113525)",0.99346493754104,17643.035925962995,0.628142833439891,41.826266765324654
1118,"[487943, 486459]","[2208, 2163]","[218.0, 30.0]",248,20.2,41.22943878173828,4.824878692626953,64.2816,2.0088,40.25299835205078,-104.86599731445312,United States,Colorado,Weld,1468.7449951171875,-7,"{""35.0"": 1.0, ""36.0"": 1.0, ""38.0"": 1.0, ""39.0"": 1.0, ""48.0"": 1.0, ""49.0"": 2.0, ""54.0"": 1.0, ""56.0"": 1.0, ""57.0"": 1.0, ""59.0"": 2.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 3.0, ""65.0"": 1.0, ""66.0"": 1.0, ""67.0"": 1.0, ""68.0"": 1.0, ""69.0"": 2.0, ""70.0"": 2.0, ""71.0"": 35.0, ""72.0"": 16.0, ""73.0"": 7.0, ""74.0"": 8.0, ""75.0"": 10.0, ""76.0"": 10.0, ""77.0"": 16.0, ""78.0"": 17.0, ""79.0"": 7.0, ""80.0"": 13.0, ""81.0"": 18.0, ""82.0"": 32.0, ""83.0"": 5.0, ""84.0"": 1.0, ""85.0"": 4.0, ""86.0"": 4.0, ""87.0"": 4.0, ""88.0"": 4.0, ""89.0"": 3.0, ""91.0"": 3.0, ""92.0"": 4.0, ""93.0"": 1.0, ""94.0"": 1.0}","{""1.0"": 137.0, ""1.5"": 7.0, ""2.0"": 82.0}","{""1.0"": 103.0, ""3.0"": 2.0, ""4.0"": 47.0, ""6.0"": 7.0, ""10.0"": 89.0}",4541,24,125,0,13.2,TransLine,9999,,31096,"LINESTRING (968187.1848555069 406921.7827790077, 968184.8677999169 407033.0674357604)",0.10531905196488772,14386.204963555245,0.5121903198966515,41.741629101634935
1119,"[487943, 489176]","[2208, 2252]","[268.0, 502.0]",770,20.27,41.08107376098633,4.841298580169678,199.584,6.237,40.25299835205078,-104.83200073242188,United States,Colorado,Weld,1454.6400146484375,-7,"{""34.0"": 1.0, ""36.0"": 2.0, ""37.0"": 2.0, ""39.0"": 1.0, ""44.0"": 1.0, ""45.0"": 1.0, ""47.0"": 3.0, ""48.0"": 4.0, ""54.0"": 4.0, ""55.0"": 1.0, ""56.0"": 2.0, ""57.0"": 1.0, ""58.0"": 4.0, ""59.0"": 2.0, ""60.0"": 1.0, ""61.0"": 1.0, ""62.0"": 1.0, ""63.0"": 1.0, ""64.0"": 2.0, ""65.0"": 2.0, ""66.0"": 1.0, ""68.0"": 3.0, ""69.0"": 2.0, ""70.0"": 1.0, ""71.0"": 15.0, ""72.0"": 11.0, ""73.0"": 8.0, ""74.0"": 5.0, ""75.0"": 15.0, ""76.0"": 19.0, ""77.0"": 16.0, ""78.0"": 18.0, ""79.0"": 12.0, ""80.0"": 16.0, ""81.0"": 33.0, ""82.0"": 532.0, ""83.0"": 7.0, ""84.0"": 5.0, ""85.0"": 4.0, ""86.0"": 2.0, ""87.0"": 3.0, ""88.0"": 2.0, ""89.0"": 1.0, ""92.0"": 2.0}","{""1.0"": 114.0, ""1.3333334"": 1.0, ""1.5"": 1.0, ""2.0"": 38.0}","{""1.0"": 711.0, ""3.0"": 6.0, ""6.0"": 28.0, ""8.0"": 3.0, ""10.0"": 22.0}",4542,24,126,0,13.2,TransLine,9999,,33025,"LINESTRING (971359.1139424903 407185.3761220872, 971368.5697719944 407183.5446090577, 971420.1995660819 407173.1948265448)",0.0879637453199665,14322.563054088318,0.5082839963666843,41.58935775735301
1120,"[489176, 489598]","[2252, 2267]","[94.0, 417.0]",511,20.3,41.07213592529297,4.844287395477295,132.4512,4.1391,40.25299835205078,-104.79900360107422,United States,Colorado,Weld,1459.47998046875,-7,"{""33.0"": 1.0, ""37.0"": 1.0, ""38.0"": 2.0, ""45.0"": 2.0, ""47.0"": 1.0, ""48.0"": 1.0, ""50.0"": 1.0, ""54.0"": 1.0, ""56.0"": 1.0, ""60.0"": 1.0, ""62.0"": 1.0, ""63.0"": 1.0, ""64.0"": 1.0, ""65.0"": 1.0, ""66.0"": 2.0, ""67.0"": 1.0, ""68.0"": 2.0, ""69.0"": 1.0, ""70.0"": 1.0, ""71.0"": 2.0, ""72.0"": 4.0, ""73.0"": 5.0, ""74.0"": 1.0, ""75.0"": 5.0, ""76.0"": 4.0, ""77.0"": 5.0, ""78.0"": 6.0, ""79.0"": 6.0, ""80.0"": 9.0, ""81.0"": 43.0, ""82.0"": 371.0, ""83.0"": 9.0, ""84.0"": 5.0, ""85.0"": 4.0, ""86.0"": 5.0, ""87.0"": 2.0, ""88.0"": 1.0, ""89.0"": 1.0}",,"{""1.0"": 489.0, ""6.0"": 5.0, ""10.0"": 17.0}",4543,24,127,0,13.2,TransLine,9999,,33402,"LINESTRING (974096.037372187 407249.7500584907, 974008.8688143715 407247.3092533965)",0.06264742357675819,14229.728102255971,0.5041235522147655,41.576259477507726
1121,"[489598, 491060]","[2267, 2306]","[544.0, 168.0]",712,20.3,41.08179473876953,4.844179153442383,184.5504,5.7672,40.25299835205078,-104.76499938964844,United States,Colorado,Weld,1472.4599609375,-7,"{""25.0"": 1.0, ""37.0"": 1.0, ""38.0"": 1.0, ""39.0"": 2.0, ""45.0"": 2.0, ""46.0"": 1.0, ""47.0"": 2.0, ""48.0"": 1.0, ""49.0"": 1.0, ""50.0"": 2.0, ""53.0"": 2.0, ""54.0"": 6.0, ""55.0"": 2.0, ""56.0"": 1.0, ""57.0"": 2.0, ""58.0"": 1.0, ""59.0"": 1.0, ""60.0"": 4.0, ""61.0"": 7.0, ""62.0"": 3.0, ""63.0"": 4.0, ""64.0"": 9.0, ""65.0"": 7.0, ""66.0"": 5.0, ""67.0"": 2.0, ""69.0"": 7.0, ""70.0"": 7.0, ""71.0"": 46.0, ""72.0"": 7.0, ""73.0"": 9.0, ""74.0"": 9.0, ""75.0"": 14.0, ""76.0"": 12.0, ""77.0"": 13.0, ""78.0"": 8.0, ""79.0"": 12.0, ""80.0"": 14.0, ""81.0"": 35.0, ""82.0"": 427.0, ""83.0"": 9.0, ""84.0"": 4.0, ""85.0"": 6.0, ""86.0"": 1.0, ""88.0"": 2.0}",,"{""1.0"": 712.0}",4544,24,128,0,115.0,TransLine,9999,,248,"LINESTRING (976244.6723727478 407025.9825527685, 976384.9484829515 407096.1511790973, 976565.6845549203 407096.6818059886, 976753.6786804891 407097.2357076833, 976945.6472441566 407097.795888603, 977139.8855431031 407098.3725408235, 977333.3348203166 407098.9310353579, 977524.4388918553 407096.8465660341, 977730.4395354474 407097.6254294248, 977920.0662477495 407100.6547794507, 977918.2215464308 407265.0200668973, 978110.0707516231 407267.9317413721, 978296.0572578418 407270.7599908249, 978294.1994391353 407478.8637852776, 978292.1878883775 407705.1816396627, 978209.1186728704 407703.9006143149, 978208.3277316702 407736.9330771718)",0.045318448234668914,14166.18274967653,0.5018723735416369,41.583667112311176
1122,"[491060, 491557]","[2306, 2330]","[752.0, 170.0]",922,20.3,41.06532287597656,4.847446441650392,238.9824,7.468199999999999,40.25299835205078,-104.7310028076172,United States,Colorado,Weld,1491.675048828125,-7,"{""16.0"": 1.0, ""26.0"": 1.0, ""33.0"": 1.0, ""37.0"": 1.0, ""38.0"": 2.0, ""40.0"": 1.0, ""44.0"": 1.0, ""45.0"": 2.0, ""46.0"": 1.0, ""47.0"": 2.0, ""48.0"": 2.0, ""49.0"": 3.0, ""53.0"": 1.0, ""54.0"": 2.0, ""55.0"": 5.0, ""56.0"": 4.0, ""57.0"": 2.0, ""58.0"": 4.0, ""59.0"": 3.0, ""60.0"": 3.0, ""61.0"": 4.0, ""62.0"": 8.0, ""63.0"": 7.0, ""64.0"": 7.0, ""65.0"": 10.0, ""66.0"": 9.0, ""67.0"": 8.0, ""68.0"": 7.0, ""69.0"": 12.0, ""70.0"": 29.0, ""71.0"": 225.0, ""72.0"": 27.0, ""73.0"": 19.0, ""74.0"": 16.0, ""75.0"": 25.0, ""76.0"": 21.0, ""77.0"": 19.0, ""78.0"": 26.0, ""79.0"": 16.0, ""80.0"": 15.0, ""81.0"": 31.0, ""82.0"": 339.0}",,"{""1.0"": 922.0}",4545,24,129,0,12.47,TransLine,9999,,32679,"LINESTRING (979482.2565430022 407674.1248778919, 979482.291206357 407666.5677653201, 979482.3248585822 407659.0205139741, 979482.5555353625 407611.4786766163)",0.3340784682884959,15225.065743213914,0.5393859062816471,41.60470878225821
1123,[491557],[2330],[830.0],830,20.3,41.08849334716797,4.845000267028809,215.136,6.723,40.25199890136719,-104.6969985961914,United States,Colorado,Weld,1501.3499755859375,-7,"{""21.0"": 7.0, ""25.0"": 3.0, ""26.0"": 1.0, ""27.0"": 3.0, ""30.0"": 2.0, ""31.0"": 1.0, ""32.0"": 2.0, ""33.0"": 2.0, ""34.0"": 3.0, ""35.0"": 1.0, ""36.0"": 1.0, ""37.0"": 1.0, ""38.0"": 4.0, ""39.0"": 1.0, ""40.0"": 1.0, ""45.0"": 5.0, ""46.0"": 2.0, ""47.0"": 1.0, ""48.0"": 2.0, ""49.0"": 1.0, ""50.0"": 1.0, ""53.0"": 5.0, ""54.0"": 6.0, ""55.0"": 10.0, ""56.0"": 11.0, ""57.0"": 6.0, ""58.0"": 8.0, ""59.0"": 19.0, ""60.0"": 11.0, ""61.0"": 10.0, ""62.0"": 8.0, ""63.0"": 13.0, ""64.0"": 11.0, ""65.0"": 15.0, ""66.0"": 14.0, ""67.0"": 15.0, ""68.0"": 10.0, ""69.0"": 19.0, ""70.0"": 32.0, ""71.0"": 250.0, ""72.0"": 14.0, ""73.0"": 3.0, ""74.0"": 6.0, ""75.0"": 8.0, ""76.0"": 8.0, ""77.0"": 6.0, ""78.0"": 15.0, ""79.0"": 8.0, ""80.0"": 8.0, ""81.0"": 16.0, ""82.0"": 220.0}",,"{""1.0"": 507.0, ""3.0"": 2.0, ""4.0"": 36.0, ""5.0"": 1.0, ""6.0"": 1.0, ""7.0"": 283.0}",4546,24,130,0,12.47,TransLine,9999,,230287,"LINESTRING (982761.4401014514 407335.6450609872, 982761.509433342 407326.2684934109, 982771.4816702981 405980.6099092019, 982764.6893449132 405980.5929382165, 982764.6889352514 405970.5122526754, 982766.9666648051 405970.6487564726)",0.028900868042296707,14105.979483111101,0.4997394859118737,41.58823283307984
1124,[492830],[2377],[866.0],866,20.3,41.08777618408203,4.8470001220703125,224.4672,7.0146,40.25199890136719,-104.66300201416016,United States,Colorado,Weld,1470.8399658203125,-7,"{""13.0"": 1.0, ""15.0"": 1.0, ""19.0"": 1.0, ""20.0"": 1.0, ""26.0"": 1.0, ""28.0"": 1.0, ""30.0"": 1.0, ""31.0"": 1.0, ""34.0"": 1.0, ""35.0"": 1.0, ""39.0"": 2.0, ""40.0"": 1.0, ""44.0"": 4.0, ""45.0"": 5.0, ""46.0"": 3.0, ""47.0"": 2.0, ""48.0"": 4.0, ""49.0"": 2.0, ""50.0"": 3.0, ""53.0"": 7.0, ""54.0"": 9.0, ""55.0"": 13.0, ""56.0"": 5.0, ""57.0"": 10.0, ""58.0"": 14.0, ""59.0"": 7.0, ""60.0"": 15.0, ""61.0"": 20.0, ""62.0"": 14.0, ""63.0"": 26.0, ""64.0"": 20.0, ""65.0"": 17.0, ""66.0"": 19.0, ""67.0"": 20.0, ""68.0"": 31.0, ""69.0"": 38.0, ""70.0"": 56.0, ""71.0"": 248.0, ""72.0"": 17.0, ""73.0"": 7.0, ""74.0"": 10.0, ""75.0"": 8.0, ""76.0"": 10.0, ""77.0"": 7.0, ""78.0"": 9.0, ""79.0"": 9.0, ""80.0"": 11.0, ""81.0"": 21.0, ""82.0"": 94.0, ""83.0"": 8.0, ""84.0"": 1.0, ""85.0"": 6.0, ""86.0"": 4.0, ""87.0"": 3.0, ""88.0"": 2.0, ""89.0"": 1.0, ""91.0"": 5.0, ""92.0"": 3.0, ""93.0"": 2.0, ""94.0"": 3.0}","{""1.0"": 80.0}","{""1.0"": 239.0, ""3.0"": 25.0, ""4.0"": 39.0, ""6.0"": 30.0, ""7.0"": 533.0}",4547,24,131,0,12.47,TransLine,9999,,230299,"LINESTRING (985177.4066783884 407629.4913925822, 985151.4065417093 407631.570971114, 985148.8159081659 408197.8600774542, 985148.8138002754 408205.7890427205, 985148.8148347479 408208.3491931374)",0.4069731824184474,15492.370659928447,0.5488558089927759,41.636631993074815
1125,"[492830, 493962]","[2377, 2407]","[167.0, 727.0]",894,20.3,41.01274871826172,4.854318618774414,231.7248,7.2414,40.25199890136719,-104.62899780273438,United States,Colorado,Weld,1466.260009765625,-7,"{""14.0"": 1.0, ""17.0"": 2.0, ""18.0"": 2.0, ""19.0"": 1.0, ""20.0"": 1.0, ""26.0"": 2.0, ""27.0"": 2.0, ""29.0"": 1.0, ""32.0"": 1.0, ""34.0"": 3.0, ""35.0"": 2.0, ""36.0"": 2.0, ""37.0"": 2.0, ""39.0"": 2.0, ""44.0"": 2.0, ""45.0"": 4.0, ""47.0"": 4.0, ""48.0"": 5.0, ""49.0"": 2.0, ""50.0"": 3.0, ""53.0"": 8.0, ""54.0"": 10.0, ""55.0"": 10.0, ""56.0"": 7.0, ""57.0"": 5.0, ""58.0"": 6.0, ""59.0"": 7.0, ""60.0"": 8.0, ""61.0"": 11.0, ""62.0"": 7.0, ""63.0"": 7.0, ""64.0"": 7.0, ""65.0"": 6.0, ""66.0"": 11.0, ""67.0"": 10.0, ""68.0"": 6.0, ""69.0"": 6.0, ""70.0"": 7.0, ""71.0"": 92.0, ""72.0"": 32.0, ""73.0"": 32.0, ""74.0"": 22.0, ""75.0"": 9.0, ""76.0"": 19.0, ""77.0"": 12.0, ""78.0"": 17.0, ""79.0"": 24.0, ""80.0"": 19.0, ""81.0"": 15.0, ""82.0"": 325.0, ""83.0"": 10.0, ""84.0"": 9.0, ""85.0"": 6.0, ""86.0"": 12.0, ""87.0"": 10.0, ""88.0"": 6.0, ""89.0"": 6.0, ""91.0"": 3.0, ""92.0"": 11.0, ""93.0"": 14.0, ""94.0"": 6.0}","{""1.0"": 27.0}","{""1.0"": 837.0, ""3.0"": 8.0, ""4.0"": 8.0, ""6.0"": 8.0, ""7.0"": 33.0}",4548,24,132,0,12.47,TransLine,9999,,29732,"LINESTRING (985941.7184051938 408197.2320518568, 986148.0549014219 408200.5738162454)",1.597829909709521,19859.24227890481,0.7035631619159552,41.71631188017767
1126,"[493962, 495101]","[2407, 2444]","[312.0, 642.0]",954,20.43,40.79546356201172,4.8721513748168945,247.2768,7.7273999999999985,40.25199890136719,-104.59500122070312,United States,Colorado,Weld,1462.60009765625,-7,"{""27.0"": 1.0, ""29.0"": 3.0, ""30.0"": 1.0, ""31.0"": 1.0, ""32.0"": 4.0, ""33.0"": 3.0, ""34.0"": 1.0, ""35.0"": 2.0, ""36.0"": 4.0, ""37.0"": 2.0, ""38.0"": 2.0, ""40.0"": 3.0, ""44.0"": 2.0, ""45.0"": 3.0, ""46.0"": 3.0, ""47.0"": 3.0, ""48.0"": 3.0, ""49.0"": 3.0, ""50.0"": 1.0, ""53.0"": 6.0, ""54.0"": 9.0, ""55.0"": 7.0, ""56.0"": 5.0, ""57.0"": 5.0, ""58.0"": 7.0, ""59.0"": 12.0, ""60.0"": 6.0, ""61.0"": 9.0, ""62.0"": 6.0, ""63.0"": 9.0, ""64.0"": 14.0, ""65.0"": 20.0, ""66.0"": 14.0, ""67.0"": 9.0, ""68.0"": 17.0, ""69.0"": 22.0, ""70.0"": 20.0, ""71.0"": 339.0, ""72.0"": 48.0, ""73.0"": 27.0, ""74.0"": 19.0, ""75.0"": 34.0, ""76.0"": 19.0, ""77.0"": 27.0, ""78.0"": 19.0, ""79.0"": 18.0, ""80.0"": 32.0, ""81.0"": 28.0, ""82.0"": 94.0, ""83.0"": 3.0, ""84.0"": 3.0, ""87.0"": 1.0, ""88.0"": 1.0}",,"{""1.0"": 954.0}",4549,24,133,0,12.47,TransLine,9999,,29477,"LINESTRING (992436.0743652502 406652.9946072146, 992363.0567748107 406651.4745340917, 992355.3661131944 406651.3177425812)",0.6859827685124544,16515.498812135167,0.5812489972062634,41.37671255921799
1127,"[495101, 495892]","[2444, 2475]","[365.0, 53.0]",418,20.5,40.70609664916992,4.879493236541748,108.3456,3.3858,40.2509994506836,-104.56099700927734,United States,Colorado,Weld,1450.56005859375,-7,"{""36.0"": 1.0, ""40.0"": 1.0, ""44.0"": 1.0, ""45.0"": 1.0, ""46.0"": 1.0, ""47.0"": 1.0, ""49.0"": 1.0, ""53.0"": 3.0, ""54.0"": 2.0, ""55.0"": 3.0, ""56.0"": 1.0, ""57.0"": 1.0, ""58.0"": 2.0, ""59.0"": 1.0, ""60.0"": 3.0, ""61.0"": 4.0, ""62.0"": 2.0, ""63.0"": 1.0, ""64.0"": 4.0, ""65.0"": 1.0, ""66.0"": 2.0, ""67.0"": 3.0, ""68.0"": 9.0, ""69.0"": 4.0, ""70.0"": 8.0, ""71.0"": 248.0, ""72.0"": 4.0, ""73.0"": 3.0, ""74.0"": 1.0, ""75.0"": 1.0, ""76.0"": 2.0, ""77.0"": 5.0, ""78.0"": 3.0, ""79.0"": 3.0, ""80.0"": 4.0, ""81.0"": 7.0, ""82.0"": 76.0}","{""1.0"": 82.0}","{""1.0"": 418.0}",4550,24,134,0,12.47,TransLine,9999,,29509,"LINESTRING (993922.2345891157 407085.1112192247, 993921.6117685641 407159.3503278408)",0.2271708739469826,14833.035594763584,0.5203704102322751,41.226467059402204
1128,"[495892, 496748]","[2475, 2496]","[650.0, 284.0]",934,20.5,40.72976684570313,4.8790411949157715,242.0928,7.565399999999999,40.2509994506836,-104.52799987792969,United States,Colorado,Weld,1440.7249755859375,-7,"{""44.0"": 1.0, ""45.0"": 1.0, ""46.0"": 1.0, ""47.0"": 4.0, ""48.0"": 2.0, ""50.0"": 2.0, ""53.0"": 3.0, ""54.0"": 2.0, ""55.0"": 4.0, ""56.0"": 3.0, ""57.0"": 3.0, ""58.0"": 4.0, ""59.0"": 6.0, ""60.0"": 2.0, ""61.0"": 7.0, ""62.0"": 2.0, ""63.0"": 4.0, ""64.0"": 2.0, ""65.0"": 5.0, ""66.0"": 11.0, ""67.0"": 12.0, ""68.0"": 7.0, ""69.0"": 16.0, ""70.0"": 19.0, ""71.0"": 745.0, ""72.0"": 7.0, ""73.0"": 9.0, ""74.0"": 4.0, ""75.0"": 4.0, ""76.0"": 3.0, ""77.0"": 1.0, ""78.0"": 4.0, ""79.0"": 4.0, ""80.0"": 3.0, ""81.0"": 2.0, ""82.0"": 24.0, ""84.0"": 1.0}","{""1.0"": 2.0}","{""1.0"": 934.0}",4551,24,135,0,12.47,TransLine,9999,,29981,"LINESTRING (997192.2864653227 407534.6189538535, 997623.107256748 407233.5219684287, 997643.9824590817 407218.9428570736, 998248.8125519058 406796.5944519055)",0.2342750220651167,14859.086505912783,0.5212844003137233,41.25105124601686
1129,"[496748, 498026]","[2496, 2537]","[846.0, 96.0]",942,20.51,40.63453674316406,4.887732982635498,244.1664,7.6301999999999985,40.2509994506836,-104.49400329589844,United States,Colorado,Weld,1457.02490234375,-7,"{""45.0"": 3.0, ""47.0"": 1.0, ""50.0"": 1.0, ""56.0"": 2.0, ""58.0"": 2.0, ""60.0"": 2.0, ""62.0"": 1.0, ""63.0"": 2.0, ""65.0"": 3.0, ""66.0"": 1.0, ""67.0"": 1.0, ""68.0"": 6.0, ""69.0"": 8.0, ""70.0"": 11.0, ""71.0"": 898.0}",,"{""1.0"": 942.0}",4552,24,136,0,12.47,TransLine,9999,,30066,"LINESTRING (998312.3445774575 406752.2306049572, 998479.9864903312 406440.0341476953, 998490.7946322474 406419.9016900702, 998739.9275239505 405955.9940257301)",1.041003334200948,17817.359226514876,0.6247554891054284,41.259292232269495
1130,[498026],[2537],[1009.0],1009,20.6,40.408973693847656,4.902999877929688,261.5328,8.1729,40.2509994506836,-104.45999908447266,United States,Colorado,Weld,1470.199951171875,-7,"{""48.0"": 1.0, ""56.0"": 1.0, ""58.0"": 1.0, ""62.0"": 1.0, ""63.0"": 1.0, ""65.0"": 1.0, ""66.0"": 1.0, ""67.0"": 1.0, ""68.0"": 1.0, ""69.0"": 3.0, ""70.0"": 5.0, ""71.0"": 981.0, ""72.0"": 2.0, ""73.0"": 2.0, ""74.0"": 1.0, ""77.0"": 1.0, ""78.0"": 2.0, ""80.0"": 1.0, ""81.0"": 1.0, ""82.0"": 1.0}",,"{""1.0"": 1009.0}",4553,24,137,0,12.47,TransLine,9999,,30097,"LINESTRING (998810.8256918002 405951.1025613816, 999054.059427021 405441.8546714043, 999063.8772359929 405421.2951740147, 999568.8077591516 404364.1707537343)",2.6181098880568703,23600.60895950454,0.8239339535268574,41.2329076473745
1131,"[498026, 499183]","[2537, 2561]","[95.0, 817.0]",912,20.69,40.32965469360352,4.911062240600586,236.3904,7.3872,40.25,-104.4260025024414,United States,Colorado,Weld,1467.800048828125,-7,"{""71.0"": 912.0}",,"{""1.0"": 912.0}",4554,24,138,0,12.47,TransLine,9999,,30097,"LINESTRING (998810.8256918002 405951.1025613816, 999054.059427021 405441.8546714043, 999063.8772359929 405421.2951740147, 999568.8077591516 404364.1707537343)",4.221399282938207,29479.871170534403,1.0247319818535738,41.3543866754571
1132,"[499183, 499910]","[2561, 2600]","[121.0, 527.0]",648,20.62,40.46323776245117,4.905493259429932,167.9616,5.2488,40.25,-104.39199829101562,United States,Colorado,Weld,1449.9599609375,-7,"{""71.0"": 648.0}",,"{""1.0"": 648.0}",4555,24,139,0,12.47,TransLine,9999,,13267,"LINESTRING (1004544.163550554 414840.9002321648, 1004526.706033984 414944.1405136433)",5.412330551517546,33847.016132414836,1.1805820044810529,41.643819766932225
